"variable" "activity" "subjectid" "average"
"1707" "frequencyaccelerationmeanY" "standing" "27" -0.961356141125
"1708" "frequencyaccelerationmeanY" "standing" "28" -0.893430392658228
"1709" "frequencyaccelerationmeanY" "standing" "29" -0.973345770461538
"1710" "frequencyaccelerationmeanY" "standing" "30" -0.919475121186441
"1711" "frequencyaccelerationmeanY" "walking" "1" 0.0897127264021053
"1712" "frequencyaccelerationmeanY" "walking" "2" -0.0219048103322034
"1713" "frequencyaccelerationmeanY" "walking" "3" -0.0813024353275862
"1714" "frequencyaccelerationmeanY" "walking" "4" -0.14939963344
"1715" "frequencyaccelerationmeanY" "walking" "5" 0.00946037755178572
"1716" "frequencyaccelerationmeanY" "walking" "6" 0.140781621991228
"1717" "frequencyaccelerationmeanY" "walking" "7" -0.0641564202736842
"1718" "frequencyaccelerationmeanY" "walking" "8" 0.316982393333333
"1719" "frequencyaccelerationmeanY" "walking" "9" -0.257677616153846
"1720" "frequencyaccelerationmeanY" "walking" "10" 0.0533911909886792
"1721" "frequencyaccelerationmeanY" "walking" "11" -0.0830478435976271
"1722" "frequencyaccelerationmeanY" "walking" "12" -0.071302455092
"1723" "frequencyaccelerationmeanY" "walking" "13" 0.0955150666694737
"1724" "frequencyaccelerationmeanY" "walking" "14" -0.174601844847458
"1725" "frequencyaccelerationmeanY" "walking" "15" 0.111321097159074
"1726" "frequencyaccelerationmeanY" "walking" "16" -0.321500667843137
"1727" "frequencyaccelerationmeanY" "walking" "17" -0.0650267622126229
"1728" "frequencyaccelerationmeanY" "walking" "18" -0.24360627125
"1729" "frequencyaccelerationmeanY" "walking" "19" 0.169258575663077
"1730" "frequencyaccelerationmeanY" "walking" "20" 0.403465950921569
"1731" "frequencyaccelerationmeanY" "walking" "21" 0.0338465813711538
"1732" "frequencyaccelerationmeanY" "walking" "22" 0.145367520371739
"1733" "frequencyaccelerationmeanY" "walking" "23" -0.0724367317966102
"1734" "frequencyaccelerationmeanY" "walking" "24" -0.203193741396552
"1735" "frequencyaccelerationmeanY" "walking" "25" -0.251880271094595
"1736" "frequencyaccelerationmeanY" "walking" "26" -0.146702156576271
"1737" "frequencyaccelerationmeanY" "walking" "27" -0.13678354122807
"1738" "frequencyaccelerationmeanY" "walking" "28" -0.127912276044444
"1739" "frequencyaccelerationmeanY" "walking" "29" -0.0349642325433962
"1740" "frequencyaccelerationmeanY" "walking" "30" -0.193856663907692
"1741" "frequencyaccelerationmeanY" "walkingdownstairs" "1" 0.00154990783591837
"1742" "frequencyaccelerationmeanY" "walkingdownstairs" "2" 0.278345041765957
"1743" "frequencyaccelerationmeanY" "walkingdownstairs" "3" -0.00770048300204082
"1744" "frequencyaccelerationmeanY" "walkingdownstairs" "4" -0.129606639466667
"1745" "frequencyaccelerationmeanY" "walkingdownstairs" "5" 0.0792280694042553
"1746" "frequencyaccelerationmeanY" "walkingdownstairs" "6" 0.339771173822917
"1747" "frequencyaccelerationmeanY" "walkingdownstairs" "7" -0.145302311446808
"1748" "frequencyaccelerationmeanY" "walkingdownstairs" "8" 0.388412779763158
"1749" "frequencyaccelerationmeanY" "walkingdownstairs" "9" -0.183120455428571
"1750" "frequencyaccelerationmeanY" "walkingdownstairs" "10" 0.00904660360263158
"1751" "frequencyaccelerationmeanY" "walkingdownstairs" "11" 0.0247508134326087
"1752" "frequencyaccelerationmeanY" "walkingdownstairs" "12" 0.150510001156522
"1753" "frequencyaccelerationmeanY" "walkingdownstairs" "13" -0.0364535247659574
"1754" "frequencyaccelerationmeanY" "walkingdownstairs" "14" 0.3714824704
"1755" "frequencyaccelerationmeanY" "walkingdownstairs" "15" 0.167518099964286
"1756" "frequencyaccelerationmeanY" "walkingdownstairs" "16" -0.134598352726809
"1757" "frequencyaccelerationmeanY" "walkingdownstairs" "17" -0.130272514565217
"1758" "frequencyaccelerationmeanY" "walkingdownstairs" "18" -0.309049613818182
"1759" "frequencyaccelerationmeanY" "walkingdownstairs" "19" 0.494457802230769
"1760" "frequencyaccelerationmeanY" "walkingdownstairs" "20" 0.524187686888889
"1761" "frequencyaccelerationmeanY" "walkingdownstairs" "21" 0.181138042506667
"1762" "frequencyaccelerationmeanY" "walkingdownstairs" "22" 0.225766560777778
"1763" "frequencyaccelerationmeanY" "walkingdownstairs" "23" 0.0959432893981482
"1764" "frequencyaccelerationmeanY" "walkingdownstairs" "24" -0.0861829752472727
"1765" "frequencyaccelerationmeanY" "walkingdownstairs" "25" -0.196381053741379
"1766" "frequencyaccelerationmeanY" "walkingdownstairs" "26" -0.006237000044
"1767" "frequencyaccelerationmeanY" "walkingdownstairs" "27" -0.0626729573068182
"1768" "frequencyaccelerationmeanY" "walkingdownstairs" "28" 0.186441733869565
"1769" "frequencyaccelerationmeanY" "walkingdownstairs" "29" -0.02122937175
"1770" "frequencyaccelerationmeanY" "walkingdownstairs" "30" -0.0216637054241935
"1771" "frequencyaccelerationmeanY" "walkingupstairs" "1" -0.190976720811321
"1772" "frequencyaccelerationmeanY" "walkingupstairs" "2" 0.00992445881854167
"1773" "frequencyaccelerationmeanY" "walkingupstairs" "3" -0.0788094156644068
"1774" "frequencyaccelerationmeanY" "walkingupstairs" "4" -0.117109161492308
"1775" "frequencyaccelerationmeanY" "walkingupstairs" "5" 0.0728903158085106
"1776" "frequencyaccelerationmeanY" "walkingupstairs" "6" 0.0978035099588235
"1777" "frequencyaccelerationmeanY" "walkingupstairs" "7" -0.381590523137255
"1778" "frequencyaccelerationmeanY" "walkingupstairs" "8" 0.263431399878049
"1779" "frequencyaccelerationmeanY" "walkingupstairs" "9" -0.405022798163265
"1780" "frequencyaccelerationmeanY" "walkingupstairs" "10" -0.0390688222212766
"1781" "frequencyaccelerationmeanY" "walkingupstairs" "11" -0.254645206944444
"1782" "frequencyaccelerationmeanY" "walkingupstairs" "12" -0.168341519859615
"1783" "frequencyaccelerationmeanY" "walkingupstairs" "13" -0.0636564765818182
"1784" "frequencyaccelerationmeanY" "walkingupstairs" "14" 0.0163939234574074
"1785" "frequencyaccelerationmeanY" "walkingupstairs" "15" -0.1019354328
"1786" "frequencyaccelerationmeanY" "walkingupstairs" "16" -0.268063812745098
"1787" "frequencyaccelerationmeanY" "walkingupstairs" "17" -0.1175197356
"1788" "frequencyaccelerationmeanY" "walkingupstairs" "18" -0.363450742586207
"1789" "frequencyaccelerationmeanY" "walkingupstairs" "19" 0.111818164225
"1790" "frequencyaccelerationmeanY" "walkingupstairs" "20" -0.0293832440223529
"1791" "frequencyaccelerationmeanY" "walkingupstairs" "21" 0.0221598658106383
"1792" "frequencyaccelerationmeanY" "walkingupstairs" "22" 0.13068653882619
"1793" "frequencyaccelerationmeanY" "walkingupstairs" "23" -0.0769773944803922
"1794" "frequencyaccelerationmeanY" "walkingupstairs" "24" -0.252412541966102
"1795" "frequencyaccelerationmeanY" "walkingupstairs" "25" -0.380150805384615
"1796" "frequencyaccelerationmeanY" "walkingupstairs" "26" -0.185528313272727
"1797" "frequencyaccelerationmeanY" "walkingupstairs" "27" -0.249688517843137
"1798" "frequencyaccelerationmeanY" "walkingupstairs" "28" -0.190589069119608
"1799" "frequencyaccelerationmeanY" "walkingupstairs" "29" -0.196011503540816
"1800" "frequencyaccelerationmeanY" "walkingupstairs" "30" -0.297813768569231
"1801" "frequencyaccelerationmeanZ" "laying" "1" -0.8826668762
"1802" "frequencyaccelerationmeanZ" "laying" "2" -0.984380981875
"1803" "frequencyaccelerationmeanZ" "laying" "3" -0.968332141612903
"1804" "frequencyaccelerationmeanZ" "laying" "4" -0.967504278888889
"1805" "frequencyaccelerationmeanZ" "laying" "5" -0.977007724615385
"1806" "frequencyaccelerationmeanZ" "laying" "6" -0.938044912280702
"1807" "frequencyaccelerationmeanZ" "laying" "7" -0.958611644615385
"1808" "frequencyaccelerationmeanZ" "laying" "8" -0.944269514074074
"1809" "frequencyaccelerationmeanZ" "laying" "9" -0.9459190006
"1810" "frequencyaccelerationmeanZ" "laying" "10" -0.964300845172414
"1811" "frequencyaccelerationmeanZ" "laying" "11" -0.973576812807018
"1812" "frequencyaccelerationmeanZ" "laying" "12" -0.954724801666667
"1813" "frequencyaccelerationmeanZ" "laying" "13" -0.966295582741935
"1814" "frequencyaccelerationmeanZ" "laying" "14" -0.927882307058824
"1815" "frequencyaccelerationmeanZ" "laying" "15" -0.95156594625
"1816" "frequencyaccelerationmeanZ" "laying" "16" -0.974580069142857
"1817" "frequencyaccelerationmeanZ" "laying" "17" -0.965406091549296
"1818" "frequencyaccelerationmeanZ" "laying" "18" -0.988606906307692
"1819" "frequencyaccelerationmeanZ" "laying" "19" -0.985340447349398
"1820" "frequencyaccelerationmeanZ" "laying" "20" -0.976392651323529
"1821" "frequencyaccelerationmeanZ" "laying" "21" -0.961772190555556
"1822" "frequencyaccelerationmeanZ" "laying" "22" -0.954219235555556
"1823" "frequencyaccelerationmeanZ" "laying" "23" -0.977515213888889
"1824" "frequencyaccelerationmeanZ" "laying" "24" -0.976634815694444
"1825" "frequencyaccelerationmeanZ" "laying" "25" -0.816197953561644
"1826" "frequencyaccelerationmeanZ" "laying" "26" -0.984923123552632
"1827" "frequencyaccelerationmeanZ" "laying" "27" -0.987356589864865
"1828" "frequencyaccelerationmeanZ" "laying" "28" -0.961115672375
"1829" "frequencyaccelerationmeanZ" "laying" "29" -0.989473926666667
"1830" "frequencyaccelerationmeanZ" "laying" "30" -0.970321991714286
"1831" "frequencyaccelerationmeanZ" "sitting" "1" -0.959184889148936
"1832" "frequencyaccelerationmeanZ" "sitting" "2" -0.970162172608696
"1833" "frequencyaccelerationmeanZ" "sitting" "3" -0.917987925384615
"1834" "frequencyaccelerationmeanZ" "sitting" "4" -0.9517837432
"1835" "frequencyaccelerationmeanZ" "sitting" "5" -0.946064216818182
"1836" "frequencyaccelerationmeanZ" "sitting" "6" -0.935798115272727
"1837" "frequencyaccelerationmeanZ" "sitting" "7" -0.904675337916667
"1838" "frequencyaccelerationmeanZ" "sitting" "8" -0.959436275869565
"1839" "frequencyaccelerationmeanZ" "sitting" "9" -0.8922013438
"1840" "frequencyaccelerationmeanZ" "sitting" "10" -0.97464465462963
"1841" "frequencyaccelerationmeanZ" "sitting" "11" -0.972855110377359
"1842" "frequencyaccelerationmeanZ" "sitting" "12" -0.954626628823529
"1843" "frequencyaccelerationmeanZ" "sitting" "13" -0.956183063510204
"1844" "frequencyaccelerationmeanZ" "sitting" "14" -0.944126078888889
"1845" "frequencyaccelerationmeanZ" "sitting" "15" -0.963227004915254
"1846" "frequencyaccelerationmeanZ" "sitting" "16" -0.959552230434783
"1847" "frequencyaccelerationmeanZ" "sitting" "17" -0.97484160453125
"1848" "frequencyaccelerationmeanZ" "sitting" "18" -0.982996441403509
"1849" "frequencyaccelerationmeanZ" "sitting" "19" -0.96633509109589
"1850" "frequencyaccelerationmeanZ" "sitting" "20" -0.947597457121212
"1851" "frequencyaccelerationmeanZ" "sitting" "21" -0.970859342941176
"1852" "frequencyaccelerationmeanZ" "sitting" "22" -0.946635312419355
"1853" "frequencyaccelerationmeanZ" "sitting" "23" -0.942031166764706
"1854" "frequencyaccelerationmeanZ" "sitting" "24" -0.966991781176471
"1855" "frequencyaccelerationmeanZ" "sitting" "25" -0.974776131230769
"1856" "frequencyaccelerationmeanZ" "sitting" "26" -0.967519149358974
"1857" "frequencyaccelerationmeanZ" "sitting" "27" -0.974665817
"1858" "frequencyaccelerationmeanZ" "sitting" "28" -0.952226786666667
"1859" "frequencyaccelerationmeanZ" "sitting" "29" -0.975623030833333
"1860" "frequencyaccelerationmeanZ" "sitting" "30" -0.966274090645161
"1861" "frequencyaccelerationmeanZ" "standing" "1" -0.985297098679245
"1862" "frequencyaccelerationmeanZ" "standing" "2" -0.962471195740741
"1863" "frequencyaccelerationmeanZ" "standing" "3" -0.939507735245902
"1864" "frequencyaccelerationmeanZ" "standing" "4" -0.93164342125
"1865" "frequencyaccelerationmeanZ" "standing" "5" -0.915083799107143
"1866" "frequencyaccelerationmeanZ" "standing" "6" -0.942864017017544
"1867" "frequencyaccelerationmeanZ" "standing" "7" -0.938550519811321
"1868" "frequencyaccelerationmeanZ" "standing" "8" -0.950362935555556
"1869" "frequencyaccelerationmeanZ" "standing" "9" -0.941686874222222
"1870" "frequencyaccelerationmeanZ" "standing" "10" -0.955272383863636
"1871" "frequencyaccelerationmeanZ" "standing" "11" -0.987669785531915
"1872" "frequencyaccelerationmeanZ" "standing" "12" -0.947178200163934
"1873" "frequencyaccelerationmeanZ" "standing" "13" -0.97756730122807
"1874" "frequencyaccelerationmeanZ" "standing" "14" -0.9424220265
"1875" "frequencyaccelerationmeanZ" "standing" "15" -0.965473514528302
"1876" "frequencyaccelerationmeanZ" "standing" "16" -0.969999504230769
"1877" "frequencyaccelerationmeanZ" "standing" "17" -0.980231575769231
"1878" "frequencyaccelerationmeanZ" "standing" "18" -0.975772813972603
"1879" "frequencyaccelerationmeanZ" "standing" "19" -0.968543351780822
"1880" "frequencyaccelerationmeanZ" "standing" "20" -0.929985824794521
"1881" "frequencyaccelerationmeanZ" "standing" "21" -0.960274142134831
"1882" "frequencyaccelerationmeanZ" "standing" "22" -0.957101794126984
"1883" "frequencyaccelerationmeanZ" "standing" "23" -0.945170568823529
"1884" "frequencyaccelerationmeanZ" "standing" "24" -0.953817599275362
"1885" "frequencyaccelerationmeanZ" "standing" "25" -0.974051231216216
"1886" "frequencyaccelerationmeanZ" "standing" "26" -0.97321515527027
"1887" "frequencyaccelerationmeanZ" "standing" "27" -0.97414624525
"1888" "frequencyaccelerationmeanZ" "standing" "28" -0.934503028481013
"1889" "frequencyaccelerationmeanZ" "standing" "29" -0.984096024769231
"1890" "frequencyaccelerationmeanZ" "standing" "30" -0.938089774915254
"1891" "frequencyaccelerationmeanZ" "walking" "1" -0.331560117789474
"1892" "frequencyaccelerationmeanZ" "walking" "2" -0.453806369830508
"1893" "frequencyaccelerationmeanZ" "walking" "3" -0.412374074482759
"1894" "frequencyaccelerationmeanZ" "walking" "4" -0.631005470833333
"1895" "frequencyaccelerationmeanZ" "walking" "5" -0.490251090714286
"1896" "frequencyaccelerationmeanZ" "walking" "6" -0.498520164385965
"1897" "frequencyaccelerationmeanZ" "walking" "7" 0.0385832252345614
"1898" "frequencyaccelerationmeanZ" "walking" "8" -0.238634594791667
"1899" "frequencyaccelerationmeanZ" "walking" "9" -0.250806259788462
"1900" "frequencyaccelerationmeanZ" "walking" "10" -0.41218272245283
"1901" "frequencyaccelerationmeanZ" "walking" "11" -0.616402910169492
"1902" "frequencyaccelerationmeanZ" "walking" "12" -0.4223253002
"1903" "frequencyaccelerationmeanZ" "walking" "13" -0.246851507561404
"1904" "frequencyaccelerationmeanZ" "walking" "14" -0.177366434042373
"1905" "frequencyaccelerationmeanZ" "walking" "15" -0.554942138148148
"1906" "frequencyaccelerationmeanZ" "walking" "16" -0.244363048235294
"1907" "frequencyaccelerationmeanZ" "walking" "17" -0.382832802295082
"1908" "frequencyaccelerationmeanZ" "walking" "18" -0.48977105125
"1909" "frequencyaccelerationmeanZ" "walking" "19" -0.104423357596154
"1910" "frequencyaccelerationmeanZ" "walking" "20" -0.272213861705882
"1911" "frequencyaccelerationmeanZ" "walking" "21" -0.300309066730769
"1912" "frequencyaccelerationmeanZ" "walking" "22" -0.25521651373913
"1913" "frequencyaccelerationmeanZ" "walking" "23" 0.0814081078542373
"1914" "frequencyaccelerationmeanZ" "walking" "24" -0.344493013448276
"1915" "frequencyaccelerationmeanZ" "walking" "25" -0.533563220540541
"1916" "frequencyaccelerationmeanZ" "walking" "26" -0.33953964559322
"1917" "frequencyaccelerationmeanZ" "walking" "27" -0.312372595438596
"1918" "frequencyaccelerationmeanZ" "walking" "28" -0.356337638518519
"1919" "frequencyaccelerationmeanZ" "walking" "29" -0.279734839433962
"1920" "frequencyaccelerationmeanZ" "walking" "30" -0.309558882615385
"1921" "frequencyaccelerationmeanZ" "walkingdownstairs" "1" -0.225574471693878
"1922" "frequencyaccelerationmeanZ" "walkingdownstairs" "2" -0.131290772
"1923" "frequencyaccelerationmeanZ" "walkingdownstairs" "3" -0.404452414285714
"1924" "frequencyaccelerationmeanZ" "walkingdownstairs" "4" -0.494683451555556
"1925" "frequencyaccelerationmeanZ" "walkingdownstairs" "5" -0.374740089574468
"1926" "frequencyaccelerationmeanZ" "walkingdownstairs" "6" -0.277602590916667
"1927" "frequencyaccelerationmeanZ" "walkingdownstairs" "7" -0.139216222106383
"1928" "frequencyaccelerationmeanZ" "walkingdownstairs" "8" 0.159589756534211
"1929" "frequencyaccelerationmeanZ" "walkingdownstairs" "9" -0.103705822657857
"1930" "frequencyaccelerationmeanZ" "walkingdownstairs" "10" -0.157728357742105
"1931" "frequencyaccelerationmeanZ" "walkingdownstairs" "11" -0.377624755652174
"1932" "frequencyaccelerationmeanZ" "walkingdownstairs" "12" -0.402121221521739
"1933" "frequencyaccelerationmeanZ" "walkingdownstairs" "13" -0.151178724793617
"1934" "frequencyaccelerationmeanZ" "walkingdownstairs" "14" 0.280735952206667
"1935" "frequencyaccelerationmeanZ" "walkingdownstairs" "15" -0.259812204547619
"1936" "frequencyaccelerationmeanZ" "walkingdownstairs" "16" -0.04769426376
"1937" "frequencyaccelerationmeanZ" "walkingdownstairs" "17" -0.3180818605
